prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
UXNM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163504,,isolation_source: faeces,31476899,16707,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNN01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157853,,isolation_source: faeces,74297158,43049,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163052,,isolation_source: faeces,122439400,54194,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158480,,isolation_source: faeces,26470953,20964,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964695,,isolation_source: faeces,20565852,12411,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2143745,,isolation_source: faeces,52628440,24120,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151677,,isolation_source: faeces,30731972,24143,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNT01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1969126,,isolation_source: faeces,32805114,16850,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2150876,,isolation_source: faeces,142938734,69170,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161216,,isolation_source: faeces,66263920,40738,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155310,,isolation_source: faeces,9813939,9016,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155310,,isolation_source: faeces,38445153,23289,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159429,,isolation_source: faeces,9343579,7723,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147589,,isolation_source: faeces,29160708,6552,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159429,,isolation_source: faeces,8711985,7412,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151258,,isolation_source: faeces,55157204,28472,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151035,,isolation_source: faeces,38058274,19773,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOD01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151468,,isolation_source: faeces,80673274,37901,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOE01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2149318,,isolation_source: faeces,82151925,53059,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2143745,,isolation_source: faeces,34852955,22860,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163504,,isolation_source: faeces,13676970,11113,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162348,,isolation_source: faeces,50722629,40087,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157853,,isolation_source: faeces,56046987,24954,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147589,,isolation_source: faeces,30473359,6483,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157192,,isolation_source: faeces,9901094,8779,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOL01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1969126,,isolation_source: faeces,33144751,16547,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155310,,isolation_source: faeces,32547123,22445,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXON01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151258,,isolation_source: faeces,58452453,41392,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155310,,isolation_source: faeces,10555041,9443,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152904,,isolation_source: faeces,56733860,25648,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2149627,,isolation_source: faeces,57054947,34427,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2143745,,isolation_source: faeces,56612774,32737,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2154930,,isolation_source: faeces,30311188,22427,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOT01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159541,,isolation_source: faeces,80703698,51487,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155055,,isolation_source: faeces,85871103,52511,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151468,,isolation_source: faeces,72243295,50254,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2150814,,isolation_source: faeces,71352816,50442,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964695,,isolation_source: faeces,7903487,4217,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155310,,isolation_source: faeces,39164161,23434,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXOZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2149318,,isolation_source: faeces,57119135,25646,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159429,,isolation_source: faeces,96875829,51687,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153887,,isolation_source: faeces,77383249,50007,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2146731,,isolation_source: faeces,8252640,5866,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPD01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2146731,,isolation_source: faeces,8629374,6056,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPE01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152664,,isolation_source: faeces,19230676,12633,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157192,,isolation_source: faeces,33137479,16016,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2160621,,isolation_source: faeces,83793642,54111,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162460,,isolation_source: faeces,72613445,41585,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152904,,isolation_source: faeces,80760962,49896,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159429,,isolation_source: faeces,29499898,13730,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144640,,isolation_source: faeces,44693505,17734,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPL01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163504,,isolation_source: faeces,13400298,10910,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2146731,,isolation_source: faeces,29231886,17371,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPN01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2149627,,isolation_source: faeces,56339021,25067,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158480,,isolation_source: faeces,17743806,11981,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2146731,,isolation_source: faeces,85799698,44454,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147589,,isolation_source: faeces,43072584,11754,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXPR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152664,,isolation_source: faeces,61584008,39225,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
USTZ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111956,,isolation_source: human gut,92665846,53688,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUA01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111941,,isolation_source: human gut,87061519,28490,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUB01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111994,,isolation_source: human gut,68967597,33290,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUC01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111969,,isolation_source: human gut,202742907,64287,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUD01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111939,,isolation_source: human gut,61193409,7782,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUE01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111989,,isolation_source: human gut,98860371,46895,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUF01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112051,,isolation_source: human gut,193090948,50239,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUG01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111957,,isolation_source: human gut,421220651,131138,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUH01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111944,,isolation_source: human gut,173387704,74914,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUI01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111983,,isolation_source: human gut,69466879,17173,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUJ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111992,,isolation_source: human gut,246551912,117225,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUK01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111961,,isolation_source: human gut,181491105,69861,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUL01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111951,,isolation_source: human gut,110060471,47630,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUM01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112030,,isolation_source: human gut,195614014,96012,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUN01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112075,,isolation_source: human gut,158901044,63189,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUO01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112068,,isolation_source: human gut,252863873,102538,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUP01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111959,,isolation_source: human gut,129038608,57045,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUQ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112053,,isolation_source: human gut,252002108,95873,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUR01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111984,,isolation_source: human gut,186174511,98994,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUS01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111995,,isolation_source: human gut,276075879,102899,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUT01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112055,,isolation_source: human gut,120303314,61400,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUU01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112015,,isolation_source: human gut,73176254,39060,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUV01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111936,,isolation_source: human gut,93568453,42142,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUW01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112035,,isolation_source: human gut,189671754,124770,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUX01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111970,,isolation_source: human gut,203139743,65335,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USUY01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111999,,isolation_source: human gut,168118956,68142,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USUZ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111972,,isolation_source: human gut,85129721,32730,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVA01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111931,,isolation_source: human gut,71836345,20433,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVB01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111940,,isolation_source: human gut,159470753,51853,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVC01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112046,,isolation_source: human gut,200975645,77786,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVD01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112027,,isolation_source: human gut,100489525,39704,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVE01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111985,,isolation_source: human gut,252779114,88138,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVF01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112086,,isolation_source: human gut,147690975,47926,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
USVG01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112023,,isolation_source: human gut,83044377,39937,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVH01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112072,,isolation_source: human gut,299867672,86494,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVI01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112092,,isolation_source: human gut,79405389,17816,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVJ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111955,,isolation_source: human gut,59020964,17347,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVK01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111954,,isolation_source: human gut,102701564,25953,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVL01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112034,,isolation_source: human gut,128738077,74737,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVM01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112000,,isolation_source: human gut,210306750,73622,0,No,0,0,0,No,,,2018-10-22T00:00:00Z,2018-10-22T00:00:00Z
USVN01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112013,,isolation_source: human gut,138789463,37172,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVO01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112044,,isolation_source: human gut,142101723,66223,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVP01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112057,,isolation_source: human gut,216704576,96909,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVQ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111937,,isolation_source: human gut,142869988,64020,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVR01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111948,,isolation_source: human gut,127506778,41652,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVS01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112074,,isolation_source: human gut,181131833,41858,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVT01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112019,,isolation_source: human gut,140647509,56456,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVU01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111930,,isolation_source: human gut,187257969,67728,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVV01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111946,,isolation_source: human gut,190902454,86379,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USVW01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112061,,isolation_source: human gut,247127951,106287,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVX01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111987,,isolation_source: human gut,219217878,90973,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVY01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111988,,isolation_source: human gut,121717395,56068,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USVZ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111990,,isolation_source: human gut,153832160,73926,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWA01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112038,,isolation_source: human gut,107253877,50712,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWB01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111982,,isolation_source: human gut,266561485,90828,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWC01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111978,,isolation_source: human gut,98043677,33103,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWD01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111991,,isolation_source: human gut,142916236,60332,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWE01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112076,,isolation_source: human gut,288118436,108117,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWF01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111960,,isolation_source: human gut,83687475,28338,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWG01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111996,,isolation_source: human gut,114400271,57007,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWH01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112081,,isolation_source: human gut,173310503,94874,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWI01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112071,,isolation_source: human gut,146717597,51364,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWJ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112064,,isolation_source: human gut,229264619,80369,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWK01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111965,,isolation_source: human gut,169162338,81929,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWL01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112052,,isolation_source: human gut,199375626,84946,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWM01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112042,,isolation_source: human gut,134661914,55047,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWN01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111962,,isolation_source: human gut,174631710,68759,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWO01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111963,,isolation_source: human gut,232113638,87919,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWP01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112005,,isolation_source: human gut,136139743,54722,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWQ01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112088,,isolation_source: human gut,100369248,36152,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWR01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112050,,isolation_source: human gut,135197084,43122,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWS01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112025,,isolation_source: human gut,78565075,51844,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWT01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112080,,isolation_source: human gut,114875979,42516,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWU01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112007,,isolation_source: human gut,137116981,51924,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWV01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112087,,isolation_source: human gut,112411683,41991,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWW01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112016,,isolation_source: human gut,240581203,105825,0,No,0,0,0,No,,,2018-10-23T00:00:00Z,2018-10-23T00:00:00Z
USWX01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06112002,,isolation_source: human gut,159553297,67876,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
USWY01,WGS,,ENV,human gut metagenome,PRJEB29103,SAMN06111942,,isolation_source: human gut,195308983,74237,0,No,0,0,0,No,,,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z
